,client_id,quantity,average_price,average_price_ref,price_sensitivity,percentile
66,4098,1900.0,0.31015624999999997,12817.320255078132,7.330801922616772e-06,0.14948851573055394
67,4099,18.599999999999998,11.627906976744185,11965.573800000002,0.00018548576293262646,0.349160393746381
68,4100,50.0,11.676666666666668,771.9591836734694,0.006437528999982898,0.5800038602586374
69,4101,80.0,0.5458364591147786,11835.28689470152,3.118116619283031e-06,0.11677282377919321
70,4102,38.199999999999996,9.865546218487395,13619.174182644858,0.0004972344398110327,0.4202856591391623
71,4103,0.0,27451.29999918335,4771.348803571429,9.124386383255283,0.9610113877629801
72,4104,30.0,13.478418009087154,15403.061470588196,0.000717064508028864,0.4486585601235283
73,4105,224.9,1.165228426395939,43559.563074999984,2.2184899724992095e-06,0.10741169658367111
74,4106,145.0,2.110028228335016,3221.4958244090294,0.0004350771729689591,0.4102489866821077
75,4107,41.25,3.9445333333333332,1225.0355089718314,0.01296326606036391,0.6112719552209998
76,4108,107.75,2.2857142857142856,13641.542910156262,3.3249042774604964e-05,0.23103647944412276
77,4109,120.0,1.616702444109572,1288.2633813836667,0.0005459858576418546,0.4266550858907547
78,4110,115.0,4.61234375,28953.004333333338,1.0068869796864768e-05,0.1647365373480023
79,4111,77.10000000000001,5.360058823529412,9288.171999999975,0.0006953446127790149,0.4459563790773982
80,4112,3000.0,0.17376,,,
81,4113,176.0775,0.5473274096385542,1483.4060333333337,0.00021930544044731793,0.3613202084539664
82,4114,41040.0,0.0076550901378579,64829.55224489803,2.4052234847803435e-07,0.06601042269832079
83,4115,144.15,0.11875,4890.814374999997,9.666444998120528e-07,0.08897896159042656
84,4116,139590.0,0.01619640579067059,,,
85,4117,373.86699999999996,0.44985752500683907,3279.302229385132,3.673285947111396e-05,0.2374059061957151
86,4118,80.0,2.4620514569360763,3854.4195588235284,0.0012721908409107636,0.48928778228141284
87,4119,13006.0,0.025245619595237016,64352.86363636367,1.0147086921667237e-07,0.057035321366531555
88,4120,7498.5,0.08537288015997715,33796.9128245614,3.834834521389653e-06,0.12265971820111947
89,4121,20.0,131.0285,,,
90,4122,100.0,2.3655238095238094,2105.504289041096,0.00033038852924763544,0.38969310943833235
91,4123,2200.0,0.18133333333333335,8214.012025437647,4.74537538493512e-05,0.2559351476548929
92,4125,98.5,3.549887246304184,4068.7389041095917,1.7856237902583254e-06,0.10268287975294345
93,4126,865.4,0.8594879333578342,17369.178760871568,0.0003497274188940401,0.3939393939393939
94,4127,70.5,19.917150943396226,879808.8784473506,4.945241264712824e-07,0.07614360162130862
95,4128,32.1,12.571039444881006,2797.6629794117644,0.0016473486337081676,0.5051148426944605
96,4129,139.5,1.0275526560819381,4890.814374999997,4.7506979400152574e-06,0.13086276780544295
97,4130,90.0,3.8696114954763168,2445.266363636363,0.000280201668538171,0.38004246284501064
98,4131,1030.3,0.11457516339869281,8431.519367282646,3.3444226623663995e-05,0.23151901177378884
99,4132,26.63,0.1603454750281637,4586.894750000001,0.01341890983148058,0.6132020845396642
100,4133,24250.199999999997,0.03529548885077187,568.0584932070816,4.107805090639621e-06,0.12574792511098243
101,4134,349.423,0.5133727669549625,11993.097600000003,6.262073009304212e-06,0.14138197259216367
102,4135,90.0,1.6668115942028987,4998.669676210156,0.0038230016715434614,0.5534645821270026
103,4136,250.0,0.08814603665802094,44269.38774806205,8.955351303366606e-05,0.2961783439490446
104,4137,1216.0,0.11256970260223048,11914.192247350762,2.0548671312960443e-06,0.1062536189924725
105,4138,133.52999999999997,0.9110221586847749,9076.066333333323,1.6390591593144373e-05,0.18895966029723993
106,4139,77.375,2.0,12791.443636363636,3.389618073526462e-05,0.2329666087627871
107,4140,566.1,0.6725144071249781,23247.590657871257,8.6440990857566e-06,0.1564369812777456
108,4141,250.0,7.3,,,
109,4142,35.45,3.1457815372355276,7371.275999999987,1.3584761000632814e-05,0.17979154603358424
110,4143,144.185,1.4857142857142858,3667.000779411763,5.8561894814031916e-05,0.2679984558965451
111,4144,2064.9,0.22457317073170727,626482.9398571423,1.6744078009421142e-09,0.038602586373287014
112,4145,46.0,4.935903803131991,9056.298999999988,0.0007593191692797584,0.45290484462458985
113,4146,48000.0,0.04081597222222222,113417.05624999975,6.632717552623069e-07,0.08087241845203628
114,4147,10.0,1.516,4068.7389041095917,0.0006321033887457787,0.4379463424049411
115,4149,1568.7659999999998,0.2459033020603385,51274.929867109524,7.224028033889596e-06,0.14861995753715498
116,4150,169.965,0.8244081172491544,3888.1929999999975,4.010601566462585e-05,0.24377533294730747
117,4151,100.0,0.37424999999999997,1854.5661557958103,0.0001439847199286557,0.33043813935533684
118,4152,96.12,1.0373333333333334,140607.85650000005,4.139978852912406e-06,0.1260374445087821
119,4153,20330.0,0.2155742268531207,89123.30424744889,3.65117075293303e-07,0.07170430418838063
120,4154,17145.5,0.08980378596047701,49113.29623929011,1.7192730195964468e-08,0.04362092260181432
121,4155,690.0,3.4226832424800966,5820.228426210155,0.017250549353658204,0.6243003281219842
122,4156,45.0,4.294533227848101,5688.369591836741,0.004849056625902086,0.5641767998455897
123,4157,350.0,2.3892689493303885,1651.264432544826,0.006543254443743441,0.5804863925883034
124,4158,10400.0,0.6957757009345794,15403.061470588196,3.953160991073415e-06,0.12381779579231808
125,4159,414.02099999999996,0.45569896367357404,11220.033447350766,7.203367550400461e-05,0.28121984172939585
126,4160,19.006500000000003,13.735635953514425,4664.102133333336,0.0003275019718802154,0.3888245512449334
127,4161,600.0,0.03333333333333333,,,
128,4162,51.5,4.1361482818279445,7111.732374999998,0.0002778334193258958,0.37898089171974525
129,4163,54000.0,0.02272188239936859,8863.960666666671,3.0951207279337417e-07,0.06987068133564948
130,4164,297.99800000000005,0.3644312804150711,3654.857799999999,9.100534443399877e-05,0.2969503956765103
131,4165,294.14500000000004,0.7164179104477612,62207.661703844395,6.020816900563862e-07,0.07942482146303802
132,4166,48820.0,0.00920053475935829,59585.77116279076,1.521861458262125e-07,0.061378112333526344
133,4167,27162.0,0.04792170721761588,3022.0141294117648,4.969105869434345e-06,0.1325998841922409
134,4168,81.50450000000001,3.2786666666666666,1207.0451000000003,0.0007073260109584198,0.4474039760663964
135,4169,36.05,0.7173195936706387,8863.960666666671,4.132165594018778e-06,0.12594093804284887
136,4170,987.5,0.5438006072874494,29099.72716666667,7.228555193633681e-06,0.14871646400308822
137,4171,963.9499999999999,0.6062191329796964,7111.732374999998,0.0002002301031076153,0.3553368075661069
138,4172,110.0,1.0969263157894735,9056.298999999988,0.0002815710049533301,0.3803319822428103
139,4173,52.5,4.05349241192866,4602.712266666672,0.00014575634919237606,0.3309206716850029
140,4174,188.4855,1.864288932572542,2124.9196314326286,0.0011946247431910706,0.4839799266550859
141,4175,2430.19,0.44637037037037036,,,
142,4177,331.488,0.36932309495173776,5843.543874646077,4.260095423925387e-05,0.24850414977803512
143,4178,300.0,0.5761325524428853,3479.5819999999976,3.098795685542558e-05,0.22669368847712798
144,4179,7230.0,0.05877372459256739,,,
145,4180,80.0,2.49,3890.1542999999983,5.806663519528241e-05,0.26741941710094574
146,4181,100.0,1.100043806123594,4602.712266666672,0.00010633096087958177,0.30920671685002893
147,4182,29.0,13.916666666666666,,,
148,4183,112.5,1.2254901960784315,3892.1155999999996,5.0729775303523653e-05,0.2596023933603551
149,4184,52.875,2.8563252543170545,46365.30000000005,1.2636763985822785e-05,0.17593128739625555
150,4185,120.0,1.166857142857143,142.64478771980754,0.03572418456408903,0.6559544489480795
151,4186,17.5,8.820723420019263,2039.1338869881843,0.0004908671392933493,0.4191275815479637
152,4187,61.0,2.8,3609.3170934787204,0.00027624838751379215,0.3784018529241459
153,4188,2717.0,0.1684195710455764,8211.090822350761,0.0005827276224810869,0.43244547384674775
154,4189,122.0,1.2881029031182982,11860.479452054795,3.955743823030113e-05,0.2429067747539085
155,4190,75.0,2.3912852564102565,4602.712266666672,0.00016129257808179844,0.3381586566299942
156,4191,1795.8,0.03853589380074752,3337.1086343612337,4.2765545692970995e-05,0.24869716270990155
157,4192,32.0,3.06796875,2483.2,0.0001568541931062149,0.33622852731132985
158,4193,155861.0,0.01555732351261701,14737891.179487104,1.0556003788568089e-09,0.03783053464582127
159,4194,10600.0,0.05756383897110641,12817.320255078132,6.862905566891145e-07,0.08232001544103455
160,4195,80.0,11.0,630625.6440000007,2.3252789631779723e-10,0.03590040532715692
161,4196,15.0,13.214250000000002,1976.485,0.0002938817747596938,0.38245512449334107
162,4197,8780.0,0.042331718510963796,59585.77116279076,8.282147967018103e-08,0.05481567265006755
163,4198,82.5,3.160757097791798,33796.9128245614,4.670438016449429e-05,0.25535610885929355
164,4199,12.0,36.75028571428572,1675.1665306122447,0.008060890439564471,0.590523065045358
165,4200,104.75,5.437759300361083,8492.650426210155,3.903922413951295e-05,0.24194171009457632
166,4201,435.5,0.2664719904600944,7084.375482625482,4.0796935448068054e-05,0.24512642347037253
167,4202,70.3755,0.9186878874840403,19134.116235294117,8.88445315825375e-05,0.2956958116193785
168,4203,45.075,4.240052185257665,2041.1815384615386,0.0006059496071042214,0.43534066782474423
169,4204,34.6,1.1436785309175634,4532.305000000001,4.779552569346603e-07,0.07556456282570932
170,4205,102.46000000000001,1.249890590809628,9440.49028077754,0.00041140328398114694,0.4053271569195136
171,4206,144.6695,1.6818081494057724,8550.785999999996,6.872905148355791e-05,0.2785176606832658
172,4207,90.0,1.0428381278352756,13641.542910156262,5.795140770644463e-05,0.2671298977031461
173,4208,245050.0,0.0029612073737235976,434394.73000000045,1.2019510547177567e-09,0.03802354757768771
174,4209,160.0,2.37,23251.86327272727,2.1858260563759743e-05,0.20575178536961977
175,4210,50.0,7.2217777777777785,480.9995944928264,0.0010595989528932289,0.4760663964485621
176,4211,136.28400000000002,2.0,42542.69499999999,3.688499584993685e-07,0.07180081065431385
177,4212,17220.0,0.05562342845739373,6807.4,0.0018290879533057166,0.5109052306504536
178,4213,423.214,0.43348763484640784,174020.8611224492,0.00011154234014345127,0.31210191082802546
179,4214,117.075,1.0495723093681917,6215.313500000002,0.00013444794890202927,0.32503377726307664
180,4215,200.0,0.7667022900763358,13641.542910156262,1.150881340857828e-05,0.17216753522486006
181,4216,100.0,1.6129032258064515,11220.033447350766,2.809346418918903e-05,0.22264041690793282
182,4217,390.0,0.4909150275080157,11914.192247350762,1.525422592921348e-05,0.18645049218297627
183,4218,99.97,4.5645703125,4068.7389041095917,0.00027818672560579456,0.3792704111175449
184,4219,2651.2,0.041939337251300196,2685.119707876294,0.0010866695341156625,0.47770700636942676
185,4221,2032.9499999999998,0.04697062736560517,8842.597961924435,9.662721678498382e-06,0.1624203821656051
186,4222,198.0,0.22706990807934202,2686.3291869574396,0.00011362806571423027,0.3133564948851573
187,4223,2651.1499999999996,1.044684027374928,3854.474431089742,1.3296574449445443e-05,0.17872997490831885
188,4224,231.0,0.04352466109027978,10990.088897161222,0.00045493190615295443,0.4129511677282378
189,4225,59.15,3.123967320261438,1564.9192,0.0006944408921601285,0.44576336614553175
190,4226,67.0,2.1739130434782608,3854.4195588235284,0.0001550111332788851,0.3347809303223316
191,4227,393.6,0.21571428571428572,1152.001320720101,0.012543172667799474,0.6101138776298012
192,4228,49.9375,1.288727205120637,11835.28689470152,0.00012051919641255476,0.31683072765875314
193,4231,63.5,5.693142857142857,3871.306279411763,0.0014565418277028425,0.497780351283536
194,4232,118.81,1.6802789166022474,3888.1929999999975,7.350391218206456e-05,0.28218490638872806
195,4233,144.9665,2.5598,4586.894750000001,5.6757628240651916e-05,0.2660683265778807
196,4234,24.91,18.561326408310027,6788.09664735076,1.2741956174602527e-05,0.17641381972592163
197,4235,7793.75,0.06290873335265015,64829.55224489803,1.6132794334919054e-06,0.10084925690021232
198,4236,363.33099999999996,1.5068493150684932,2959.6331818181816,0.012210536638389027,0.6090523065045358
199,4237,40.0,65.48501361867704,59585.77116279076,2.5489595496743758e-08,0.04487550665894615
200,4238,125.0,3.0339591100158954,11043.033447350756,0.00012806541625815806,0.3209805056938815
201,4239,36.53,1.102086956521739,5715.57611111111,0.00036112428100155654,0.39664157498552405
202,4240,580.875,387.2684472318339,36848.809638157974,0.000490178576226186,0.4189345686160973
203,4241,17.5,20.145374999999998,,,
204,4242,10.251999999999999,31.0,1216.7864906918337,0.003104821925869769,0.5407257286238178
205,4243,30.857000000000003,1.9444534465437338,271634.8841666131,1.0695703466363298e-06,0.09100559737502413
206,4244,166.0,0.9175333333333333,6401.818888888893,1.5002453617682675e-05,0.18519590812584444
207,4245,399.0,1.1516666666666666,2336.910666666666,0.0008714758964852285,0.4633275429453773
208,4246,54.0,4.3919375,1401.4442666666673,0.0016810119365447912,0.5065624396834588
209,4247,62.976,5.210112179487179,18664.624000000003,2.3218609504632817e-05,0.21105964099594673
210,4248,5230.0,0.11881159420289855,59585.77116279076,5.226730138899618e-07,0.07710866628064081
211,4249,7160.0,0.76125,11835.28689470152,7.157852947109202e-05,0.280833815865663
212,4250,79.1,0.330692829832283,11914.192247350762,1.999200891547791e-06,0.10519204786720711
213,4251,125.0,1.936577050464302,1945.0165203215174,0.0012969349422173094,0.49034935340667823
214,4252,264.0,1.4417113504488863,43809.229285714115,1.5080864511442344e-05,0.18577494692144372
215,4253,270.16999999999996,4.656401524965763,874052.0063888888,0.10182436451601623,0.7108666280640803
216,4254,16.75,6.6323943661971825,9288.171999999975,0.0007481563860882506,0.4515537541015248
217,4255,105.0,0.22564428247353388,15.981832298136606,0.002136905726863636,0.5211349160393747
218,4257,80.9,0.2552871858261228,14908.839999999998,6.175391278833171e-06,0.14032040146689828
219,4258,139.73,1.6997971726713648,1824.7475,0.00021128219963228805,0.35890754680563597
220,4259,150.32999999999998,1.8491421429383026,5207.075041126052,0.0003069287819831923,0.3854468249372708
221,4260,40.0,8.213821138211381,6401.818888888893,0.0001083687316500273,0.3102682879752943
222,4261,21.3,10.0,2026.5375985620285,0.0005098189232691852,0.4222157884578267
223,4262,29.5445,1.6277930368209632,9288.171999999975,0.0001497594121943835,0.3330438139355337
224,4263,98.1925,3.5506187722533875,9946.475999999995,0.00041373123518317336,0.4058096892491797
225,4264,90.10050000000001,4.186350752234901,6084.505944444445,0.00025778408644622436,0.3721289326384868
226,4265,198.89999999999998,1.8083606372161336,11993.097600000003,3.359421337795156e-05,0.2318085311715885
227,4266,100.0,7.0166916666666665,1065.3973852459014,0.0012711979306177063,0.48919127581547966
228,4267,46670.0,0.01940032789328564,36051.53658139538,1.6953923132362555e-07,0.06263269639065817
229,4268,31.75,13.462090362613921,26732.90802380952,1.026754020762586e-05,0.1657016020073345
230,4269,43.7,7.47185775862069,15738.397496165664,0.000334443731270926,0.39065817409766457
231,4270,20.0,7.244501940491591,48757.82655172415,0.00012295722632542738,0.3182783246477514
232,4271,42.71,2.509523809523809,14246.811,0.0010287962473625296,0.4741362671298977
233,4272,30.0,3.744432212887583,820.235448051948,0.0012651619508415092,0.4886122370198803
234,4273,59.53,2.552120595318467,8160.874852420312,7.658845606710007e-05,0.285273113298591
235,4274,5310.0,0.22915437788018433,12517.302,6.571259527775644e-06,0.1437946342404941
236,4275,17.0,23.785263157894736,730.7138418669454,0.0856945556140599,0.7013124879366918
237,4276,2800.0,0.20451271604574786,254666.0729999998,6.454427916459385e-08,0.05220999806987068
238,4277,1917.7,0.11100832562442182,49113.29623929011,7.980415966349271e-07,0.08540822235089751
239,4278,57.5,1.0499772727272727,15403.061470588196,4.137165432282666e-05,0.24657402045937077
240,4279,4095.72,0.1785400369165861,59585.77116279076,1.3706045755931465e-06,0.09776104999034935
241,4280,88637.0,0.00603134131344698,741455.7849999992,1.084594466806853e-08,0.04178729974908319
242,4281,2025.0,0.31454108169714556,49113.29623929011,9.509303132973861e-06,0.16164833043813936
243,4282,96.0,0.9885702341137124,8295.717999999999,0.00032444003571892587,0.3883420189152673
244,4283,82.0,1.966382343894186,3978.465952054795,0.00014252628543356543,0.3296660876278711
245,4284,37.5,1.2947902366560804,2.0736000000000003,0.3435675676780267,0.7916425400501833
246,4285,327.0,4.47905915045653,8474.319049999998,0.00042259898272032053,0.40783632503377726
247,4286,11760.0,0.04688221903718067,38640.821315789464,5.351139194045059e-07,0.07759119861030689
248,4287,51.13,2.621665847665848,2039.1338869881843,0.0006700275050234929,0.442771665701602
249,4288,58.01,4.462389380530974,2909.330886075949,0.00015282623903619348,0.33391237212893266
250,4289,415.8860000000001,0.038519367733957824,90936.42145270278,3.2136098735192707e-06,0.11764138197259216
251,4290,171.165,0.721842715580856,9288.171999999975,3.988611127718466e-05,0.24329280061764139
252,4291,400.0,1.8883101317189994,392.40539823008857,0.01058318150447516,0.6035514379463424
253,4292,197.2,0.12362228315221015,18444.56678401376,0.00027724804721886143,0.37869137232194555
254,4293,15.0,0.5,987.2123863636359,0.00027284575431201326,0.377533294730747
255,4294,64.25,7.792336363636363,688.4995676532769,0.010789525242756537,0.6042269832078749
256,4295,450.5,0.1882692744256943,18238.39,1.4761698966942195e-06,0.09920864697934761
257,4296,76.075,4.623135593220339,2980.422680412371,0.0009500313607009194,0.46882841150357074
258,4297,20590.0,0.016742325467613745,544279.659999999,1.7416267830674106e-07,0.06272920285659139
259,4298,38.578,17.31646619659892,5163.825022058825,0.0007235160779800905,0.4493341053850608
260,4299,370.3,4.900180281975175,33658.077559949015,0.000137026401366338,0.3270604130476742
261,4300,10.0,245.887999999999,,,
262,4301,522.9,1.5731249999999999,25291.91,1.2657574217994764e-05,0.17602779386218875
263,4302,181.4255,1.2770035239301043,1401.4442666666673,0.0001534407123970127,0.3342018915267323
264,4303,101.32499999999999,3.4879227326207016,3980.4272520547956,0.00017330398465071207,0.3448176027793862
265,4304,1348.1999999999998,0.17913204475016076,9524.321071428558,4.099706841491501e-06,0.12565141864504922
266,4305,16.5,13.370173713536545,8782.089196581197,0.000997415398593536,0.4717236054815673
267,4307,2.5,26.809847609038357,228.03157303370784,0.009145902023915825,0.5961204400694846
268,4308,2676.6,0.3189057970795081,1.7542045822002696,0.03549872486114802,0.6557614360162131
269,4309,120.375,0.271579822616408,86501.41370639525,3.7529088106663226e-08,0.04757768770507624
270,4310,59.75,3.984578205128205,16330.350735294101,0.00014037883169284727,0.32850801003667246
271,4311,88.75,4.305804597701149,2963.0934883720947,0.00025610228345406395,0.37154989384288745
272,4312,62.6,2.6335059554634905,38640.821315789464,2.119950897753842e-05,0.20459370777842115
273,4313,40.5,6.926666666666668,2235.7442857142864,0.0007210564589469809,0.4489480795213279
274,4314,35.495000000000005,9.97289972899729,1924.4191869881843,0.003163430327794939,0.54169079328315
275,4315,196.75,0.9207115628970776,9188.269194613382,6.913287930619533e-06,0.14659332175255743
276,4316,12210.0,0.029081611852456564,254666.0729999998,3.955180691448125e-08,0.04796371356880911
277,4318,29.0,5.16550243902439,9288.171999999975,0.001023068804538748,0.4734607218683652
278,4320,42.938,4.215523569911012,42542.69499999999,1.38403842752035e-06,0.098050569388149
279,4321,199.8,1.8586586586586586,8160.874852420312,0.0001575390478265177,0.3366145531750627
280,4322,46.75,1.7005594669348756,24512.8117142857,3.0389734466641968e-05,0.22592163674966223
281,4323,40.0,8.664615384615384,3977.2000000000007,0.0010370287973963752,0.4746187994595638
282,4324,300.0,0.5049938446716267,16536.671523549012,0.0011658954827238038,0.4825323296660876
283,4325,32.203,4.5031101622608,7027.805999999988,0.0005919307532251818,0.43350704497201314
284,4326,20.0,813.425,,,
285,4327,12.75,6.37718611111111,254666.0729999998,2.2128279067510082e-06,0.1073151901177379
286,4328,4380.0,0.03605651105651105,48814.3425,2.5362461354223404e-07,0.06678247442578653
287,4329,203.35199999999998,0.5309921337898245,35789.43438139538,4.854855272778907e-08,0.04921829762594094
288,4330,25.27,11.853333333333333,11831.303799999998,0.002881812704881418,0.5376375217139548
289,4331,20.0,1.25,3229.008888888888,1.3130394579938933e-05,0.17805442964678633
290,4332,57.903999999999996,6.75625,3257.0026338729776,0.00026355782354725403,0.3743485813549508
291,4333,33.0,1.9608039202701804,3048.2479122045147,0.0007234031051227554,0.44923759891912757
292,4334,106570.0,0.05619799015814014,622340.2357142839,6.763478562641175e-10,0.0368654699864891
293,4335,47.7055,3.170802280171829,12738.41490242889,6.466927420235136e-05,0.2742713761822042
294,4336,19.23,7.656324235531969,3892.1155999999996,0.000875889620437944,0.4637135688091102
295,4337,209.3,0.516,9524.321071428558,1.2925751044693888e-05,0.17708936498745417
296,4338,44.5875,6.286936445103311,4386.605443037975,0.0002906084140905716,0.3815865662999421
297,4339,1399.6000000000001,0.06478969606205125,13641.542910156262,3.059610557014253e-06,0.11629029144952711
298,4340,28.5,11.882775119617223,1611.6250144956148,0.16463292269497593,0.7399150743099787
299,4341,17085.0,0.025350156224907563,622340.2357142839,6.625316948609773e-09,0.04053271569195136
300,4342,5232.365,0.01641565387946242,3551.9958373015893,8.623608452721129e-05,0.2933796564369813
301,4343,17862.0,0.03148538961038961,69110.72452631594,2.7448351009668313e-08,0.04526153252267902
302,4344,26.799999999999997,10.558300264550263,10561.729447350746,0.0002583696098932412,0.3723219455703532
303,4345,65.0,9.024,12176.29444735076,0.00019088138649727714,0.35157305539471145
304,4346,19090.0,0.11631937799043061,11914.192247350762,6.778865603172167e-07,0.08174097664543524
305,4347,1025.0,1.1716943406067983,1909.3561557942578,0.004690844200369204,0.5622466705269253
306,4348,505.4,0.7420362273579013,47719.67365639535,3.8837030067797327e-05,0.24165219069677668
307,4349,799.95,1.0228939393939394,11993.097600000003,0.0006375284934335478,0.4389114070642733
308,4350,879.4000000000001,0.9590937930189937,3221.4958244090294,0.0007994236997263858,0.4570546226597182
309,4351,62.5,2.0171666666666663,4673.394788134456,9.282357398995152e-05,0.29878401852924147
310,4352,2555.5,0.18835699039487727,12517.302,3.4689456523121084e-05,0.234703725149585
311,4353,22.408499999999997,6.163712145953295,15403.061470588196,0.0026588818536576733,0.5329087048832272
312,4354,89.72,3.5730659025787967,771.9591836734694,0.0019884492154749072,0.5159235668789809
313,4355,142.29399999999998,2.2,35.22296797062887,2.1871071944470747e-05,0.2059447983014862
314,4356,1084.724,0.04658611151550444,66950.25501206554,5.730700114252467e-06,0.1364601428295696
315,4357,17645.0,0.011178303824132698,59810.182500000046,1.855666270351055e-07,0.06330824165219069
316,4358,1995.0,0.42638436898650656,238468.71250000023,4.840750970128962e-07,0.07575757575757576
